date,value
1978-02-12,562.7177835208771
1978-02-19,569.2752239292769
1978-02-26,585.5870340846417
1978-03-05,609.9929014406113
1978-03-12,638.8337218075343
1978-03-19,665.4840794554405
1978-03-26,685.06932436969
1978-04-02,695.916751280407
1978-04-09,701.4160569737716
1978-04-16,707.1715696731401
1978-04-23,711.2694175352988
1978-04-30,714.3497088616531
1978-05-07,718.0302212379288
1978-05-14,720.3115992302693
1978-05-21,720.7832295594642
1978-05-28,718.8048351661563
1978-06-04,714.0658774971135
1978-06-11,705.776667720537
1978-06-18,697.3736446805439
1978-06-25,690.2074085071803
1978-07-02,683.0753971924796
1978-07-09,675.0345563499417
1978-07-16,664.9098712479616
1978-07-23,653.7985544445605
1978-07-30,645.5889371272863
1978-08-06,640.872391675007
1978-08-13,639.6177187404817
1978-08-20,642.4387647998083
1978-08-27,645.5592852488099
1978-09-03,646.8981781216943
1978-09-10,648.3415257045481
1978-09-17,651.475901229492
1978-09-24,655.2605020269325
1978-10-01,659.6524032916209
1978-10-08,666.4220741999304
1978-10-15,673.9221310786673
1978-10-22,680.1456344738125
1978-10-29,684.2072416551714
1978-11-05,684.1862555158872
1978-11-12,679.6822586472745
1978-11-19,675.4547288450033
1978-11-26,674.371058235298
1978-12-03,675.0036932931588
1978-12-10,677.0450275811977
1978-12-17,679.7615126773005
1978-12-24,681.6099182176268
1978-12-31,680.9187653112284
1979-01-07,680.6023479317892
1979-01-14,683.4874572691164
1979-01-21,690.0765365896458
1979-01-28,699.896577521005
1979-02-04,712.5463401745083
1979-02-11,727.3191601741114
1979-02-18,740.4652418834488
1979-02-25,749.2414357493195
1979-03-04,751.650520981861
1979-03-11,750.7055280463253
1979-03-18,749.2308943941671
1979-03-25,750.0344918819924
1979-04-01,750.7277560670268
1979-04-08,748.6330632673765
1979-04-15,744.5161616915449
1979-04-22,738.5832934526965
1979-04-29,731.9513600212634
1979-05-06,725.2487328533007
1979-05-13,720.9368298365696
1979-05-20,722.4093981610639
1979-05-27,730.5639568196996
1979-06-03,743.1284963066573
1979-06-10,758.699104553701
1979-06-17,774.8418770473975
1979-06-24,786.2749294078482
1979-07-01,787.9737159874227
1979-07-08,782.5461240825352
1979-07-15,774.3654002353954
1979-07-22,762.7899926295865
1979-07-29,747.1683673902284
1979-08-05,730.9034872260119
1979-08-12,719.0862134292516
1979-08-19,713.9544564093449
1979-08-26,713.5374581364588
1979-09-02,714.4961168234231
1979-09-09,715.4835705731829
1979-09-16,717.0527400780768
1979-09-23,716.3146745984187
1979-09-30,710.6583395373588
1979-10-07,699.8831140814915
1979-10-14,684.6561587822372
1979-10-21,669.172350972062
1979-10-28,657.9347216235813
1979-11-04,653.2335321844482
1979-11-11,655.2021720941375
1979-11-18,661.6460177764044
1979-11-25,667.91837252085
1979-12-02,670.7725615995911
1979-12-09,669.7858681087038
1979-12-16,665.378531703181
1979-12-23,658.6994773706841
1979-12-30,651.546911551506
1980-01-06,646.5038571232509
1980-01-13,646.0520046883953
1980-01-20,650.5947875298069
1980-01-27,656.976687101195
1980-02-03,661.8359059355807
1980-02-10,662.8290863558669
1980-02-17,658.4513411236345
1980-02-24,650.4816920411413
1980-03-02,641.9893049396991
1980-03-09,633.2959289093845
1980-03-16,623.9529114757636
1980-03-23,614.8159268590965
1980-03-30,605.7372782072273
1980-04-06,598.3850472994025
1980-04-13,595.790303067817
1980-04-20,597.356547395893
1980-04-27,601.8200830422716
1980-05-04,607.6823576491602
1980-05-11,613.4805717951377
1980-05-18,616.3543969058773
1980-05-25,616.9229014987864
1980-06-01,616.2281245970731
1980-06-08,617.3952898890803
1980-06-15,625.6627330953338
1980-06-22,642.9862079425469
1980-06-29,668.6748774280013
1980-07-06,698.9247951074229
1980-07-13,727.4209687730396
1980-07-20,747.9517662701229
1980-07-27,755.2916382824563
1980-08-03,756.4864617870232
1980-08-10,755.5467435546512
1980-08-17,756.0141878012258
1980-08-24,763.2938953089644
1980-08-31,779.2351281750479
1980-09-07,799.2493106637419
1980-09-14,816.3179602572227
1980-09-21,826.9333871626416
1980-09-28,830.3620977155014
1980-10-05,829.6028316234244
1980-10-12,834.3718061761944
1980-10-19,847.6175432723448
1980-10-26,866.4102986961514
1980-11-02,885.9074962917906
1980-11-09,900.8239894142835
1980-11-16,907.4027859432063
1980-11-23,904.5749931176485
1980-11-30,886.6027262009736
1980-12-07,854.701903611261
1980-12-14,819.0776618606203
1980-12-21,794.30579030235
1980-12-28,781.7658620403843
1981-01-04,777.4634412982458
1981-01-11,778.4623404015591
1981-01-18,777.8001437107687
1981-01-25,772.2088429602861
1981-02-01,763.5766016404531
1981-02-08,753.7830701827356
1981-02-15,742.7163864008417
1981-02-22,734.2332297057054
1981-03-01,729.9880244410261
1981-03-08,732.2752039202749
1981-03-15,743.3818981684653
1981-03-22,758.4893857231783
1981-03-29,771.4955374762866
1981-04-05,778.7511878665915
1981-04-12,780.3623195072183
1981-04-19,777.4402553225095
1981-04-26,774.04305834151
1981-05-03,769.516858588725
1981-05-10,763.8326544212814
1981-05-17,758.2390798670091
1981-05-24,753.7138683262751
1981-05-31,748.0134671158321
1981-06-07,739.8067373000181
1981-06-14,731.2118775012559
1981-06-21,722.9297914844078
1981-06-28,715.7587640856068
1981-07-05,713.6033129373607
1981-07-12,717.4386499357927
1981-07-19,721.5107569371147
1981-07-26,722.8362757855261
1981-08-02,720.8902728676209
1981-08-09,713.3165111305954
1981-08-16,700.7664474628001
1981-08-23,685.376953544381
1981-08-30,670.9725844203731
1981-09-06,661.9628058401943
1981-09-13,658.4629217602782
1981-09-20,659.1304755917963
1981-09-27,660.4544817145221
1981-10-04,661.1089765703786
1981-10-11,660.5748314806706
1981-10-18,657.0154837923443
1981-10-25,651.7088406770517
1981-11-01,648.2186903846442
1981-11-08,647.5094734037754
1981-11-15,647.4821067619467
1981-11-22,647.7229179330437
1981-11-29,647.0942127350869
1981-12-06,643.763908491903
1981-12-13,636.3142622268415
1981-12-20,627.8395875044198
1981-12-27,622.0910275489655
1982-01-03,621.5332690679102
1982-01-10,625.6094256158024
1982-01-17,632.1703932826968
1982-01-24,638.5066138564648
1982-01-31,642.2104247308257
1982-02-07,640.6012391858516
1982-02-14,633.4285781847728
1982-02-21,624.0723317821041
1982-02-28,615.8100052159325
1982-03-07,611.0921294695554
1982-03-14,611.3974543391263
1982-03-21,617.8052904057133
1982-03-28,627.9994880455481
1982-04-04,638.4629686421413
1982-04-11,647.0947275057913
1982-04-18,651.9324457149996
1982-04-25,654.1062638740692
1982-05-02,654.7803886771891
1982-05-09,654.7586141241476
1982-05-16,654.4442633002176
1982-05-23,652.3172900368392
1982-05-30,646.9132749420129
1982-06-06,639.8571073703428
1982-06-13,633.9417689447556
1982-06-20,628.6168718033086
1982-06-27,624.2095469845044
1982-07-04,620.6563688684901
1982-07-11,619.1968427897353
1982-07-18,618.6620424976802
1982-07-25,615.4255096576766
1982-08-01,608.5094112081364
1982-08-08,598.2597985350558
1982-08-15,585.6714878669975
1982-08-22,574.2219777866101
1982-08-29,565.2422320759125
1982-09-05,557.7988237634772
1982-09-12,552.4025702861971
1982-09-19,549.100147919966
1982-09-26,545.2662060803626
1982-10-03,540.5796147236625
1982-10-10,536.2038122770641
1982-10-17,533.8622932240133
1982-10-24,533.6233948120961
1982-10-31,537.4729736549399
1982-11-07,545.8912364898937
1982-11-14,555.8757749875668
1982-11-21,564.6989060189458
1982-11-28,570.3275741167392
1982-12-05,571.1941462466496
1982-12-12,568.5746618112291
1982-12-19,564.4343445218936
1982-12-26,561.8877850144406
1983-01-02,563.6098727202321
1983-01-09,570.4628904399173
1983-01-16,581.0103801251286
1983-01-23,591.1890102865459
1983-01-30,598.0826828452857
1983-02-06,599.2292649883095
1983-02-13,594.8984153643075
1983-02-20,587.9594743847648
1983-02-27,580.5741913880578
1983-03-06,577.191969420155
1983-03-13,581.4811665391451
1983-03-20,593.332573245598
1983-03-27,610.0037343958278
1983-04-03,625.6547832756818
1983-04-10,636.3813593490446
1983-04-17,640.6925761303459
1983-04-24,639.7959514223955
1983-05-01,635.4000789007933
1983-05-08,628.4525612146988
1983-05-15,621.7492215001174
1983-05-22,617.907333571117
1983-05-29,616.1229599178008
1983-06-05,614.8289046672418
1983-06-12,612.6659545550665
1983-06-19,609.1961985202445
1983-06-26,607.0096234309589
1983-07-03,608.557528183606
1983-07-10,618.8944975651278
1983-07-17,640.0815065561623
1983-07-24,672.4640456836466
1983-07-31,713.8405335382184
1983-08-07,762.7706532911023
1983-08-14,812.7593342945414
1983-08-21,856.6951870386339
1983-08-28,886.9008313814234
1983-09-04,901.0176618204439
1983-09-11,903.1326815427058
1983-09-18,894.4737060714348
1983-09-25,881.922591971505
1983-10-02,867.5413676925549
1983-10-09,856.4031114549502
1983-10-16,850.8012272481909
1983-10-23,846.5715957046499
1983-10-30,841.4302359878787
1983-11-06,835.3473505136296
1983-11-13,825.2336074666099
1983-11-20,809.969301653567
1983-11-27,795.9217986023863
1983-12-04,786.6951866469684
1983-12-11,780.8712680950532
1983-12-18,780.4412252953252
1983-12-25,784.3256308087739
1984-01-01,786.9396659508249
1984-01-08,782.3673296643041
1984-01-15,771.2862872445032
1984-01-22,754.8659701078822
1984-01-29,737.9532786374695
1984-02-05,722.9165468904853
1984-02-12,713.320849710169
1984-02-19,714.4081450107725
1984-02-26,727.7639026690457
1984-03-04,747.8772433044631
1984-03-11,768.2174532702945
1984-03-18,783.0952861419005
1984-03-25,790.6966144571246
1984-04-01,791.488244931177
1984-04-08,789.2430032300427
1984-04-15,786.8954478384024
1984-04-22,789.2445058806304
1984-04-29,798.2735532805851
1984-05-06,812.4551435754743
1984-05-13,829.7928351877596
1984-05-20,844.1598380380657
1984-05-27,848.7402879496203
1984-06-03,839.4707009549406
1984-06-10,819.2940795306969
1984-06-17,793.5119245355093
1984-06-24,764.8615146480282
1984-07-01,732.6920092803132
1984-07-08,702.867891450865
1984-07-15,680.9203084660702
1984-07-22,666.3396321605333
1984-07-29,654.2938598700773
1984-08-05,647.4921103335204
1984-08-12,645.3602833777206
1984-08-19,643.011164548807
1984-08-26,636.8876337630043
1984-09-02,630.3293905587274
1984-09-09,622.7858954339897
1984-09-16,615.3463012484262
1984-09-23,609.0305394294147
1984-09-30,606.0115008131211
1984-10-07,606.3841378219375
1984-10-14,610.6190029357452
1984-10-21,616.4416726168848
1984-10-28,620.697464496166
1984-11-04,622.9747878680357
1984-11-11,623.167433026396
1984-11-18,620.4872249009877
1984-11-25,614.9498692289249
1984-12-02,608.0179672281096
1984-12-09,600.9702783262055
1984-12-16,594.3991299819857
1984-12-23,589.6695105361431
1984-12-30,586.6150517386967
1985-01-06,585.4974960941855
1985-01-13,587.0418081104577
1985-01-20,589.8513382415653
1985-01-27,592.0801756066893
1985-02-03,592.2010640977129
1985-02-10,589.1847852494301
1985-02-17,583.9274096957569
1985-02-24,578.8468723164814
1985-03-03,575.5456565486857
1985-03-10,576.4239517781339
1985-03-17,581.5721918868315
1985-03-24,589.6462074067573
1985-03-31,597.1419914087462
1985-04-07,601.6718974828766
1985-04-14,602.4813500029309
1985-04-21,599.187852907553
1985-04-28,593.3218123153904
1985-05-05,586.3491464335988
1985-05-12,580.6922998985681
1985-05-19,577.2101285610345
1985-05-26,575.374052423723
1985-06-02,575.4914417515846
1985-06-09,577.4442446422665
1985-06-16,578.755896581149
1985-06-23,577.2595913796005
1985-06-30,573.3888310572627
1985-07-07,568.2128425899037
1985-07-14,562.1947176428497
1985-07-21,553.6924650675019
1985-07-28,543.3411097139895
1985-08-04,533.7083060625032
1985-08-11,526.902605095031
1985-08-18,522.4799185915333
1985-08-25,519.0710887814586
1985-09-01,516.6197723045037
1985-09-08,514.6678867956342
1985-09-15,512.7449653790136
1985-09-22,511.5197839186613
1985-09-29,510.43965403268754
1985-10-06,509.10149901963075
1985-10-13,508.25519765510137
1985-10-20,508.102186135123
1985-10-27,508.3553006398471
1985-11-03,508.6639547293703
1985-11-10,508.47611665792317
1985-11-17,506.5540632507194
1985-11-24,503.84068230300414
1985-12-01,504.0064584887878
1985-12-08,507.7115009650618
1985-12-15,513.976303655581
1985-12-22,521.4217787155853
1985-12-29,528.6229536338994
1986-01-05,534.3228123130234
1986-01-12,537.5879414979287
1986-01-19,537.4368262224144
1986-01-26,535.1990017427436
1986-02-02,531.5748750736153
1986-02-09,527.7713069749864
1986-02-16,525.6263005591122
1986-02-23,525.6921872149464
1986-03-02,527.9173016676356
1986-03-09,531.0902063528671
1986-03-16,533.3001612137726
1986-03-23,533.628268627969
1986-03-30,532.495966869197
1986-04-06,530.3955960314078
1986-04-13,528.0428945748407
1986-04-20,527.0554883760719
1986-04-27,528.0927607209445
1986-05-04,530.7553980774018
1986-05-11,533.6184174146982
1986-05-18,535.3722071315522
1986-05-25,535.1135556490975
1986-06-01,532.9962836355879
1986-06-08,529.8280167725143
1986-06-15,526.6824361292306
1986-06-22,524.343065026855
1986-06-29,523.3000390098257
1986-07-06,524.0661131653529
1986-07-13,526.7997641928688
1986-07-20,528.5040619140951
1986-07-27,525.6918709792745
1986-08-03,518.7343006942893
1986-08-10,510.0766754194078
1986-08-17,501.89786966196226
1986-08-24,494.2403687672824
1986-08-31,487.324581937097
1986-09-07,483.5807826300075
1986-09-14,482.68063830288213
1986-09-21,483.0817740918695
1986-09-28,482.88471871985286
1986-10-05,481.9775129721979
1986-10-12,480.7545455173101
1986-10-19,481.58165484974694
1986-10-26,485.0467454958539
1986-11-02,490.07407772281886
1986-11-09,495.151741724062
1986-11-16,498.89846545061044
1986-11-23,500.6853408236554
1986-11-30,500.1350556241472
1986-12-07,497.1810168053017
1986-12-14,492.75766983287065
1986-12-21,489.21936730166993
1986-12-28,488.10822774230377
1987-01-04,489.16394113302823
1987-01-11,491.8668872462218
1987-01-18,494.9504055445967
1987-01-25,496.8517871639359
1987-02-01,496.88936363212883
1987-02-08,494.83779780326796
1987-02-15,491.6366538795184
1987-02-22,488.7093386699389
1987-03-01,486.9233864451109
1987-03-08,486.7871120293181
1987-03-15,488.1314575952411
1987-03-22,490.76027432243933
1987-03-29,494.875320852405
1987-04-05,500.26284741597175
1987-04-12,506.64974527585514
1987-04-19,513.8042379338427
1987-04-26,521.9070621200273
1987-05-03,531.744148322788
1987-05-10,542.7890650940599
1987-05-17,552.62916939926
1987-05-24,558.5399526369911
1987-05-31,562.031078816244
1987-06-07,563.8263984735809
1987-06-14,563.5232946695552
1987-06-21,560.4654222667017
1987-06-28,553.7914866083659
1987-07-05,548.3067206952657
1987-07-12,545.5242248728052
1987-07-19,543.0858518330742
1987-07-26,539.5394780873747
1987-08-02,534.137170037112
1987-08-09,527.3814913432626
1987-08-16,521.9866359230242
1987-08-23,518.2224136203923
1987-08-30,515.8485909603148
1987-09-06,516.9779207606097
1987-09-13,521.4755446373495
1987-09-20,526.7450837630671
1987-09-27,530.8700700899831
1987-10-04,533.6809007134201
1987-10-11,534.8817571892022
1987-10-18,534.9290176545423
1987-10-25,535.4479666943506
1987-11-01,538.8039575064676
1987-11-08,546.317571853506
1987-11-15,558.6278954530605
1987-11-22,573.636970864023
1987-11-29,587.8574642682464
1987-12-06,597.3769111971578
1987-12-13,601.5494957593712
1987-12-20,602.5478057826632
1987-12-27,602.51735665659
1988-01-03,602.4445146992174
1988-01-10,604.5212526010113
1988-01-17,608.570646245082
1988-01-24,614.7081909788661
1988-01-31,620.6261626239219
1988-02-07,625.3992579023393
1988-02-14,628.5672958314458
1988-02-21,629.0729957425134
1988-02-28,626.2792713891502
1988-03-06,622.1178382562892
1988-03-13,619.2159228244193
1988-03-20,622.2238160052971
1988-03-27,632.2685829869562
1988-04-03,646.8566231890976
1988-04-10,662.6744442755793
1988-04-17,675.1374863010312
1988-04-24,682.5316511953074
1988-05-01,687.5766365959545
1988-05-08,694.5605071922007
1988-05-15,709.6949437692294
1988-05-22,737.7060267204229
1988-05-29,777.9556159529824
1988-06-05,830.4501712698096
1988-06-12,886.7533180190891
1988-06-19,935.5890834071156
1988-06-26,966.6992732572477
1988-07-03,967.3036112594192
1988-07-10,943.3024711013013
1988-07-17,905.9296906861362
1988-07-24,864.1546613707171
1988-07-31,833.9534944657784
1988-08-07,827.2838341724538
1988-08-14,834.4718014426177
1988-08-21,847.397989965943
1988-08-28,858.4630566048392
1988-09-04,866.391439722755
1988-09-11,865.2630775292371
1988-09-18,851.1627475367562
1988-09-25,829.8880993385104
1988-10-02,811.4981103122105
1988-10-09,800.8261887622566
1988-10-16,796.000426589212
1988-10-23,793.8314795239988
1988-10-30,790.2177240429186
1988-11-06,784.539429063542
1988-11-13,773.6034509933792
1988-11-20,760.0095125982239
1988-11-27,752.1949528011487
1988-12-04,752.2001263192818
1988-12-11,760.2001700784542
1988-12-18,773.9202225318356
1988-12-25,789.2897953130104
1989-01-01,800.5381156686013
1989-01-08,803.5378153845727
1989-01-15,795.1135078326505
1989-01-22,778.5247818543039
1989-01-29,762.817311965712
1989-02-05,751.9637520016639
1989-02-12,746.751420258665
1989-02-19,748.8693257202802
1989-02-26,756.7419080947861
1989-03-05,763.9169914677568
1989-03-12,766.2096885173427
1989-03-19,762.8890552040406
1989-03-26,754.5416358320504
1989-04-02,742.6224851405188
1989-04-09,733.4284176182738
1989-04-16,732.6656324058547
1989-04-23,737.2098342467
1989-04-30,741.2159276450108
1989-05-07,743.1648387656041
1989-05-14,740.2187151748665
1989-05-21,730.6612062818659
1989-05-28,719.2192534320062
1989-06-04,712.6028230840999
1989-06-11,711.8524600552867
1989-06-18,716.9291748456928
1989-06-25,724.9308978935545
1989-07-02,730.6968377447472
1989-07-09,729.5574977782123
1989-07-16,715.3410234359563
1989-07-23,691.4684821637046
1989-07-30,661.6000627936583
1989-08-06,632.051321505581
1989-08-13,611.4883882685853
1989-08-20,600.7494945369143
1989-08-27,595.9646216451395
1989-09-03,594.8417137697959
1989-09-10,595.1837119222522
1989-09-17,592.1749203739314
1989-09-24,584.2611265174979
1989-10-01,574.6943010074853
1989-10-08,565.9837810226531
1989-10-15,559.7908165419228
1989-10-22,559.211049479633
1989-10-29,563.14009715071
1989-11-05,569.0356814844363
1989-11-12,575.1806179003668
1989-11-19,579.8399332699909
1989-11-26,581.1898931136399
1989-12-03,579.428010453207
1989-12-10,576.5743680016659
1989-12-17,573.9717224178688
1989-12-24,571.5987981537511
1989-12-31,569.6219588744391
1990-01-07,568.3307719273188
1990-01-14,567.0713123318496
1990-01-21,564.9477408738009
1990-01-28,563.0626703051045
1990-02-04,562.3540607794506
1990-02-11,563.5628157556195
1990-02-18,566.5716596640044
1990-02-25,570.4610634229765
1990-03-04,574.5877522424844
1990-03-11,578.6356506463571
1990-03-18,581.7337863341487
1990-03-25,584.6229500274826
1990-04-01,587.4308799362016
1990-04-08,591.378191457172
1990-04-15,597.6221258831908
1990-04-22,605.8172788195283
1990-04-29,614.1196922134983
1990-05-06,619.6378478574062
1990-05-13,620.2577911785316
1990-05-20,616.138331266935
1990-05-27,611.1254926767969
1990-06-03,606.871858850492
1990-06-10,604.230725414662
1990-06-17,603.9408587470573
1990-06-24,605.5096546670484
1990-07-01,608.5803910696848
1990-07-08,610.5788324501367
1990-07-15,608.3872120316554
1990-07-22,604.2228951041928
1990-07-29,600.3886155173302
1990-08-05,598.6971837666398
1990-08-12,599.8079051499116
1990-08-19,602.9076198869483
1990-08-26,606.7460405501567
1990-09-02,610.5849661941496
1990-09-09,615.1003014840815
1990-09-16,619.1120360956804
1990-09-23,620.5201851049558
1990-09-30,619.6807214461539
1990-10-07,617.0510192549579
1990-10-14,613.0229219255332
1990-10-21,606.6045817048815
1990-10-28,599.072776070494
1990-11-04,591.032688929611
1990-11-11,583.7082201213686
1990-11-18,578.8742868011777
1990-11-25,578.1276244119628
1990-12-02,580.2211956443325
1990-12-09,582.2881930995856
1990-12-16,581.5719901030099
1990-12-23,577.3926314686994
1990-12-30,571.261104514317
1991-01-06,565.3987338794782
1991-01-13,561.6062011232301
1991-01-20,561.4668734888478
1991-01-27,564.734871989651
1991-02-03,569.2396377538248
1991-02-10,573.8448852876677
1991-02-17,576.6948421847477
1991-02-24,577.2005042088606
1991-03-03,576.6962850857342
1991-03-10,576.4338607078666
1991-03-17,576.4225197117054
1991-03-24,578.3684829783874
1991-03-31,582.1757658049571
1991-04-07,585.9422870556838
1991-04-14,586.4303952774619
1991-04-21,584.2305009507318
1991-04-28,581.137053224377
1991-05-05,578.1773222034661
1991-05-12,576.7237909491527
1991-05-19,576.6903102096505
1991-05-26,577.3732598913393
1991-06-02,576.3430800262308
1991-06-09,572.277008822379
1991-06-16,565.4790550725139
1991-06-23,557.8752168804465
1991-06-30,550.5585457275606
1991-07-07,544.8987559839283
1991-07-14,543.133721467588
1991-07-21,546.0537862125802
1991-07-28,552.4576028391866
1991-08-04,559.2031150930685
1991-08-11,561.5509715713996
1991-08-18,563.0512095537244
1991-08-25,566.8481470233321
1991-09-01,572.5073595692693
1991-09-08,577.6355690958827
1991-09-15,582.1673911348519
1991-09-22,585.4087019274837
1991-09-29,584.6787380063109
1991-10-06,580.0104864932222
1991-10-13,571.850347116032
1991-10-20,562.8625908596639
1991-10-27,556.5383933529131
1991-11-03,554.199591552513
1991-11-10,555.0632285723739
1991-11-17,557.9359198777919
1991-11-24,561.3253547514136
1991-12-01,562.3894979971053
1991-12-08,560.4441337281927
1991-12-15,556.9317383760222
1991-12-22,554.7539164125168
1991-12-29,554.9743546999272
